employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,promotion_year,salary_increase_percent,explanation_notes
E00875,Employee_875,16,Legal,Diploma,Entry,633542,1,2020,3.63,2.19,3.93,0.96,45,3,0.36,0.86,19,2,0.46,0.06,0,0.75,3.73,0.81,1,0.64,0.34,0.68,1,False,False,1,2025.0,14,
E00876,Employee_876,8,Operations,Master,Entry,491652,0,2021,4.46,4.76,3.87,0.98,20,0,0.15,0.87,31,1,0.64,0.43,0,0.79,3.79,0.49,0,0.41,0.32,0.73,2,True,False,0,,0,
E00877,Employee_877,5,Legal,PhD,Senior,1654292,1,2023,2.15,1.96,3.61,1.0,20,0,0.08,0.91,8,2,1.0,0.56,0,0.67,4.49,0.31,4,0.48,1.0,1.17,0,False,False,0,,0,
E00878,Employee_878,20,Legal,Bachelor,Senior,1516071,3,2013,2.05,1.74,3.9,0.95,57,2,0.33,0.86,41,0,0.94,0.37,0,0.8,4.08,0.71,2,0.81,0.71,1.29,2,False,False,0,,0,
E00879,Employee_879,8,Finance,Diploma,Mid,625578,1,2021,3.46,5.0,3.8,1.0,31,0,0.16,0.97,6,1,1.0,0.13,0,0.78,3.86,0.8,4,0.79,0.4,1.01,3,False,False,0,,0,
E00880,Employee_880,21,IT,Diploma,Mid,702432,2,2025,3.56,5.0,3.16,1.0,66,3,0.54,0.97,7,3,0.58,0.1,0,0.89,3.8,0.49,0,0.5,0.6,1.11,2,False,True,0,,0,
E00881,Employee_881,14,HR,PhD,Entry,536904,3,2012,2.99,3.14,3.19,1.0,46,1,0.25,0.94,3,1,0.52,0.45,0,0.51,5.0,0.35,1,0.8,0.84,0.96,0,False,True,0,,0,
E00882,Employee_882,10,Legal,Bachelor,Entry,691885,2,2023,3.24,2.33,2.77,0.99,68,4,0.37,0.95,11,1,0.62,0.52,1,0.93,3.98,0.66,5,1.0,0.62,1.18,1,False,False,0,,0,
E00883,Employee_883,4,Finance,Master,Mid,821982,1,2024,2.92,2.46,3.33,1.0,36,0,0.43,0.9,29,0,0.87,0.34,0,0.86,5.0,1.0,3,0.47,0.85,1.1,2,False,True,0,,0,
E00884,Employee_884,3,HR,Master,Manager,2566993,1,2023,2.86,3.24,3.9,1.0,10,1,0.12,0.81,45,3,0.88,0.06,0,0.77,2.65,0.58,2,0.46,0.4,0.82,2,False,True,0,,0,
E00885,Employee_885,25,IT,Diploma,Leadership,4341118,2,2022,4.94,5.0,4.03,1.0,64,0,0.33,0.97,0,0,0.67,0.49,0,0.82,3.49,0.77,5,0.94,0.77,0.96,2,False,True,0,,0,
E00886,Employee_886,7,Sales,Diploma,Entry,661119,1,2019,2.42,1.95,2.31,1.0,35,1,0.55,0.95,3,3,0.51,0.67,0,0.76,3.35,0.67,0,0.68,0.43,1.22,0,False,True,0,,0,
E00887,Employee_887,9,IT,Bachelor,Mid,1022401,0,2023,2.68,2.86,3.46,1.0,28,2,0.19,0.95,74,2,0.81,1.0,0,0.94,3.97,0.31,3,0.8,0.78,1.07,2,True,True,0,,0,
E00888,Employee_888,2,Operations,PhD,Manager,1939547,0,2024,1.86,1.73,2.84,0.82,41,1,0.3,0.91,1,3,0.38,0.67,0,0.71,3.57,0.97,1,1.0,0.61,0.77,3,False,False,1,2025.0,8,
E00889,Employee_889,25,HR,PhD,Entry,428477,2,2025,3.65,4.23,3.47,0.95,49,5,0.29,0.87,95,1,0.87,0.45,0,0.8,3.84,0.67,3,0.98,0.68,1.4,3,False,True,0,,0,
E00890,Employee_890,18,Legal,Diploma,Senior,1821590,1,2012,2.93,3.43,3.24,1.0,37,2,0.44,0.91,1,0,0.57,0.8,0,0.65,2.36,0.82,5,0.2,0.64,1.26,0,False,False,0,,0,
E00891,Employee_891,15,Legal,PhD,Entry,604056,2,2015,1.77,1.0,3.6,0.74,22,3,0.44,0.93,34,1,0.78,0.29,0,0.59,4.02,0.42,3,0.78,0.95,0.91,1,False,True,0,,0,
E00892,Employee_892,9,IT,Master,Manager,2120563,0,2021,3.03,2.23,3.18,0.69,28,6,0.26,0.92,10,3,0.5,0.67,0,0.91,3.65,0.47,0,0.73,0.69,1.19,1,False,False,0,,0,
E00893,Employee_893,9,IT,PhD,Mid,807063,2,2020,3.08,1.52,3.82,1.0,38,3,0.28,1.0,111,0,0.58,1.0,0,0.98,3.3,0.81,0,0.71,0.83,0.75,1,True,True,0,,0,
E00894,Employee_894,24,IT,Bachelor,Manager,2229832,1,2019,2.26,2.61,3.37,0.83,49,2,0.2,0.93,14,3,0.98,0.06,0,0.94,5.0,0.51,1,1.0,0.3,1.14,0,False,False,0,,0,
E00895,Employee_895,4,Sales,Bachelor,Manager,1944599,0,2021,3.41,2.16,3.58,1.0,35,1,0.22,1.0,93,0,0.55,0.54,0,0.82,3.65,0.25,1,0.6,0.73,0.84,2,False,False,1,2025.0,10,
E00896,Employee_896,14,Operations,Master,Leadership,2416187,0,2025,3.06,3.86,2.45,1.0,51,0,0.19,0.96,33,3,0.85,0.29,0,0.82,3.66,0.61,5,0.6,0.73,1.39,1,False,False,0,,0,
E00897,Employee_897,18,Sales,Diploma,Entry,497020,2,2020,3.21,3.48,2.79,0.94,49,3,0.14,0.91,80,3,0.87,0.78,0,0.82,4.7,0.55,5,0.69,0.48,1.02,3,False,True,0,,0,
E00898,Employee_898,17,IT,Bachelor,Mid,680784,2,2017,3.79,3.48,4.1,1.0,49,3,0.42,0.9,90,2,0.45,0.68,0,1.0,3.73,0.38,4,0.88,0.99,0.69,1,False,False,0,,0,
E00899,Employee_899,5,Sales,Diploma,Senior,1432716,1,2022,3.39,4.22,2.69,1.0,18,1,0.45,0.89,10,1,0.97,0.33,0,0.79,3.21,0.44,1,0.48,0.51,1.03,2,False,True,0,,0,
E00900,Employee_900,23,Operations,PhD,Mid,634378,3,2025,2.41,1.56,4.02,0.76,37,1,0.21,0.95,120,0,0.57,0.2,0,0.89,4.35,0.72,5,0.54,0.58,1.35,3,False,False,0,,0,
E00901,Employee_901,25,Finance,Master,Entry,526469,0,2018,3.51,3.67,2.2,1.0,67,2,0.39,0.94,1,1,0.65,0.91,0,0.97,3.73,0.52,2,1.0,0.47,0.96,2,False,False,1,2025.0,13,
E00902,Employee_902,6,Legal,Master,Mid,864408,0,2023,3.13,2.53,3.21,1.0,23,1,0.08,1.0,23,2,0.62,0.55,0,0.66,4.96,0.83,2,0.4,0.5,0.99,2,False,True,1,2025.0,14,
E00903,Employee_903,0,Legal,Diploma,Entry,646563,0,2025,4.0,3.6,3.07,1.0,1,2,0.72,1.0,5,2,0.88,1.0,0,0.95,3.23,0.91,1,0.73,0.73,1.32,0,False,False,0,,0,
E00904,Employee_904,19,Operations,Bachelor,Entry,491555,2,2023,4.19,5.0,3.39,1.0,54,4,0.33,1.0,76,2,0.7,0.47,0,0.94,4.54,0.09,5,0.87,0.39,0.69,2,False,True,1,2025.0,10,
E00905,Employee_905,21,Legal,PhD,Manager,1413524,1,2009,3.38,3.26,3.33,0.99,54,3,0.34,0.98,16,3,0.47,0.63,1,0.82,4.23,0.0,3,1.0,0.71,0.93,1,False,True,0,,0,
E00906,Employee_906,25,Operations,Bachelor,Entry,569205,0,2017,2.29,1.54,3.53,0.59,48,4,0.2,0.91,0,3,1.0,0.57,0,0.96,3.33,0.41,4,0.87,0.56,0.96,3,False,False,0,,0,
E00907,Employee_907,23,HR,Master,Mid,933984,2,2012,3.22,3.62,3.82,0.94,34,4,0.1,0.89,25,0,0.59,0.68,0,0.69,2.96,0.45,5,0.2,1.0,1.14,1,False,True,0,,0,
E00908,Employee_908,9,IT,Diploma,Mid,913878,1,2023,3.5,3.19,3.05,1.0,30,1,0.18,1.0,25,0,0.56,0.14,0,1.0,3.59,0.52,1,0.85,0.06,1.15,3,False,False,0,,0,
E00909,Employee_909,15,HR,PhD,Entry,398781,3,2010,3.64,4.06,2.87,0.95,33,4,0.09,0.95,2,3,0.77,0.17,0,0.91,4.81,0.7,0,0.85,0.16,0.74,3,False,True,1,2025.0,16,
E00910,Employee_910,11,Finance,PhD,Mid,1146472,2,2017,3.7,3.67,3.6,0.92,29,3,0.12,0.87,50,2,0.77,0.36,0,0.79,3.83,0.9,1,0.82,0.36,1.04,1,False,True,0,,0,
E00911,Employee_911,14,HR,Diploma,Entry,799127,2,2025,2.85,3.2,3.03,0.97,19,1,0.43,0.93,170,1,0.84,0.54,0,0.85,3.99,0.5,5,0.91,0.56,0.86,2,True,False,0,,0,
E00912,Employee_912,7,Legal,Bachelor,Mid,848083,0,2025,2.64,2.91,2.72,0.75,18,0,0.23,0.96,15,2,0.64,0.15,0,0.93,3.32,0.61,2,0.75,0.39,0.69,2,True,True,0,,0,
E00913,Employee_913,15,HR,Bachelor,Mid,927947,3,2021,3.11,1.74,2.17,0.98,87,2,0.09,0.9,4,2,0.63,0.55,0,0.87,3.28,0.44,4,0.34,0.58,1.2,2,False,True,0,,0,
E00914,Employee_914,0,Operations,PhD,Mid,1144845,0,2025,2.61,3.1,2.92,1.0,17,2,0.22,0.94,18,2,0.59,0.52,0,0.99,5.0,0.55,4,0.5,0.91,1.4,2,False,True,0,,0,
E00915,Employee_915,11,Sales,Master,Senior,1124795,0,2022,2.96,2.06,3.75,1.0,20,5,0.38,0.94,24,0,0.61,0.34,0,0.68,3.77,0.31,0,0.53,0.44,1.04,3,False,False,0,,0,
E00916,Employee_916,7,Legal,Diploma,Senior,1795345,1,2022,3.97,3.39,4.04,1.0,27,0,0.19,0.99,3,1,1.0,0.03,0,0.72,3.3,0.11,5,0.39,0.85,1.28,2,False,False,0,,0,
E00917,Employee_917,12,HR,Diploma,Senior,1385193,2,2014,3.42,2.76,2.74,0.81,12,2,0.15,0.96,14,3,0.18,0.96,0,0.78,2.74,0.68,3,0.91,0.82,0.6,2,False,True,0,,0,
E00918,Employee_918,15,Finance,PhD,Mid,1265572,3,2022,3.41,3.69,2.73,1.0,36,2,0.53,0.94,34,0,0.53,0.59,0,0.87,3.58,0.52,2,1.0,0.85,1.13,2,False,False,0,,0,
E00919,Employee_919,22,Legal,Diploma,Mid,919361,3,2012,2.34,2.04,3.25,0.74,62,9,0.35,0.9,26,1,0.36,0.76,0,0.55,3.33,0.82,3,0.53,0.6,1.02,3,False,False,0,,0,
E00920,Employee_920,11,IT,Master,Entry,756012,3,2025,3.98,4.48,4.15,1.0,53,4,0.13,0.93,46,1,0.21,0.92,1,0.82,3.24,0.24,5,0.45,0.71,0.84,1,False,False,0,,0,
E00921,Employee_921,19,Sales,PhD,Entry,707492,0,2007,2.52,1.65,2.84,0.98,45,2,0.44,0.95,9,3,0.9,0.38,0,0.84,2.7,0.35,2,0.74,0.91,1.24,0,False,False,0,,0,
E00922,Employee_922,0,Finance,Bachelor,Mid,988749,0,2025,2.62,3.04,3.06,1.0,21,1,0.48,1.0,16,0,0.03,0.15,0,0.78,4.06,1.0,4,0.64,0.35,1.0,0,False,False,0,,0,
E00923,Employee_923,2,Operations,Diploma,Entry,602135,0,2024,2.95,3.58,3.83,1.0,6,3,0.16,0.84,9,2,0.75,0.4,0,0.75,3.39,0.74,2,0.78,0.93,0.93,0,False,True,1,2025.0,12,
E00924,Employee_924,18,Operations,PhD,Manager,2034546,3,2025,4.23,4.36,3.52,1.0,25,2,0.3,0.93,11,1,0.93,0.63,0,0.94,3.86,0.0,0,0.92,0.64,0.91,0,False,True,0,,0,
E00925,Employee_925,5,Sales,Diploma,Entry,680289,0,2020,3.7,3.54,3.4,1.0,55,2,0.06,0.93,36,1,0.4,0.45,0,0.77,3.04,0.86,4,0.13,0.57,0.95,0,False,False,0,,0,
E00926,Employee_926,23,Finance,Master,Mid,976950,1,2014,1.69,2.25,2.18,0.83,54,4,0.34,0.9,29,2,0.85,0.73,0,0.82,3.96,0.29,3,0.5,0.36,0.86,0,False,True,0,,0,
E00927,Employee_927,18,IT,PhD,Entry,614920,2,2008,2.78,2.56,3.18,1.0,26,0,0.48,0.95,14,3,0.41,0.56,0,0.71,4.58,0.43,2,0.99,0.5,1.22,0,False,False,0,,0,
E00928,Employee_928,25,Finance,Diploma,Mid,895949,1,2020,4.53,4.52,3.86,1.0,52,2,0.33,0.95,11,0,0.7,0.44,0,0.98,4.19,0.44,2,0.61,0.65,0.72,2,False,True,0,,0,
E00929,Employee_929,6,IT,Master,Mid,991084,0,2020,4.54,4.57,2.77,1.0,24,2,0.15,0.88,62,0,0.47,0.49,0,0.88,4.62,0.84,1,0.38,0.3,1.12,0,False,True,0,,0,
E00930,Employee_930,14,IT,Bachelor,Entry,718388,3,2011,2.92,3.97,3.93,1.0,33,2,0.32,0.9,8,3,1.0,0.59,0,0.97,3.36,0.54,5,0.3,0.53,0.94,1,False,True,0,,0,
E00931,Employee_931,0,Operations,PhD,Mid,924633,0,2025,4.43,5.0,3.01,0.97,6,1,0.69,0.92,10,1,0.64,0.48,0,1.0,2.99,0.34,3,0.51,0.5,0.6,3,False,False,0,,0,
E00932,Employee_932,8,Sales,Bachelor,Manager,1684972,1,2018,2.69,2.55,2.58,1.0,22,1,0.23,0.9,14,0,1.0,0.0,0,0.72,4.62,0.54,3,0.94,0.73,1.01,0,True,True,0,,0,
E00933,Employee_933,18,HR,Diploma,Mid,935050,3,2015,3.19,4.02,3.42,0.97,56,3,0.22,1.0,3,3,0.86,0.0,0,0.83,3.02,0.72,1,0.73,0.41,1.25,3,False,True,0,,0,
E00934,Employee_934,21,Legal,Bachelor,Entry,563040,3,2023,4.92,5.0,4.72,1.0,35,1,0.27,0.97,5,2,0.4,0.65,0,0.87,4.05,0.4,2,0.61,0.27,1.26,2,False,False,0,,0,
E00935,Employee_935,5,Operations,Master,Senior,1248924,1,2024,3.36,3.53,2.77,1.0,10,1,0.13,0.92,25,1,0.59,0.03,0,0.64,3.93,0.55,4,0.75,0.6,1.28,0,False,False,1,2025.0,15,
E00936,Employee_936,14,Operations,Bachelor,Mid,730313,2,2020,3.3,2.21,3.59,0.98,14,0,0.62,0.91,9,1,0.84,0.55,0,0.81,3.82,0.25,2,1.0,1.0,1.26,1,False,True,0,,0,
E00937,Employee_937,22,Legal,PhD,Manager,2269183,0,2004,3.61,3.69,4.66,1.0,53,4,0.22,0.98,30,1,0.7,0.54,0,0.93,2.69,0.8,1,0.25,0.48,0.95,3,False,False,0,,0,
E00938,Employee_938,23,IT,Master,Senior,1006847,1,2013,4.09,4.44,3.41,1.0,71,2,0.23,0.97,16,2,0.23,0.08,1,0.95,5.0,0.64,2,1.0,0.47,1.04,1,True,False,0,,0,
E00939,Employee_939,15,Legal,Bachelor,Entry,612596,0,2016,3.45,2.64,3.79,1.0,56,1,0.37,0.99,0,1,0.57,0.13,0,0.88,4.4,0.97,5,0.55,0.49,1.12,1,False,False,0,,0,
E00940,Employee_940,6,Sales,Bachelor,Entry,474656,0,2025,3.22,2.16,4.06,1.0,8,2,0.55,0.89,15,2,0.87,0.8,0,0.81,4.52,0.43,0,0.4,0.94,1.11,1,False,True,0,,0,
E00941,Employee_941,21,Operations,Master,Mid,698505,1,2008,3.11,2.24,3.74,1.0,44,1,0.3,0.91,6,3,0.61,0.4,1,0.55,4.04,0.43,0,1.0,0.86,1.1,3,False,False,0,,0,
E00942,Employee_942,24,Finance,Master,Entry,495211,1,2005,2.23,3.01,4.96,1.0,58,4,0.36,0.93,1,2,0.44,0.69,0,0.81,2.98,0.84,3,1.0,0.0,1.4,3,False,False,0,,0,
E00943,Employee_943,10,Legal,PhD,Manager,1913808,0,2017,2.85,2.59,2.11,1.0,37,2,0.1,0.97,1,3,0.61,0.87,0,0.72,3.44,0.61,2,1.0,0.27,1.38,1,False,True,0,,0,
E00944,Employee_944,24,Legal,Master,Mid,923478,3,2022,5.0,5.0,3.88,1.0,25,3,0.11,0.88,23,0,0.84,0.55,1,0.82,3.89,0.25,2,0.86,0.24,0.91,3,False,True,0,,0,
E00945,Employee_945,13,Operations,Bachelor,Mid,690742,3,2022,4.32,2.2,2.58,1.0,52,3,0.1,0.9,9,2,0.84,0.14,0,0.81,3.06,0.66,0,0.59,0.65,1.4,2,False,False,0,,0,
E00946,Employee_946,1,Legal,Master,Entry,397085,0,2025,2.04,2.44,3.03,0.84,0,1,0.27,1.0,5,3,0.64,0.75,0,0.59,2.2,0.97,4,0.82,0.29,1.4,1,False,True,0,,0,
E00947,Employee_947,0,Sales,Bachelor,Senior,1674462,0,2025,2.06,1.9,3.44,0.82,13,1,0.34,0.89,15,0,0.25,0.34,0,0.83,3.13,0.79,3,0.83,0.56,1.16,1,False,False,0,,0,
E00948,Employee_948,4,Legal,PhD,Mid,940813,0,2021,2.37,2.16,3.27,1.0,19,4,0.21,0.92,5,3,1.0,0.72,0,0.81,2.85,0.57,4,0.89,0.88,1.24,1,False,False,0,,0,
E00949,Employee_949,9,IT,PhD,Entry,601260,1,2020,1.81,1.53,3.48,0.73,34,1,0.36,0.93,46,2,0.6,0.52,1,0.74,3.3,0.62,5,0.6,0.69,1.38,2,False,True,0,,0,
E00950,Employee_950,13,IT,Bachelor,Senior,1382575,0,2016,2.55,2.66,1.82,0.98,51,2,0.29,0.97,23,0,0.0,0.84,1,0.57,4.3,0.85,2,0.63,0.45,0.82,3,False,True,0,,0,
E00951,Employee_951,23,Operations,Bachelor,Entry,618235,1,2015,4.29,4.02,2.9,1.0,40,4,0.22,0.91,23,2,0.53,0.43,0,0.77,3.33,1.0,2,0.92,0.95,1.08,0,False,True,0,,0,
E00952,Employee_952,20,Operations,Diploma,Mid,892238,2,2020,5.0,5.0,2.33,1.0,37,4,0.53,0.93,23,0,0.55,0.34,1,0.74,4.06,0.77,0,0.55,1.0,0.78,0,False,False,0,,0,
E00953,Employee_953,19,HR,Bachelor,Senior,1469538,1,2009,4.63,4.56,3.54,1.0,36,2,0.19,0.94,44,3,1.0,0.62,0,0.69,3.49,0.5,0,0.7,0.41,1.04,2,False,True,0,,0,
E00954,Employee_954,1,Operations,Diploma,Entry,665994,0,2024,2.66,4.27,3.43,1.0,4,1,0.22,0.94,51,2,0.33,0.33,0,0.82,3.85,0.86,0,0.33,0.8,1.33,0,False,False,0,,0,
E00955,Employee_955,0,Finance,PhD,Mid,968245,0,2025,4.24,3.79,3.35,1.0,26,2,0.19,0.96,42,0,0.61,0.1,0,0.88,2.79,0.63,2,0.54,0.71,1.1,0,False,False,0,,0,
E00956,Employee_956,1,Legal,Bachelor,Mid,973745,0,2024,2.26,1.0,3.99,0.95,9,0,0.63,0.88,30,2,0.65,0.33,0,0.85,2.95,0.74,1,0.5,0.81,0.76,2,True,False,0,,0,
E00957,Employee_957,19,IT,PhD,Leadership,3680133,2,2016,4.39,4.73,2.66,1.0,60,0,0.25,0.89,12,3,0.5,0.52,0,0.77,3.18,0.45,1,0.89,1.0,1.12,2,False,False,0,,0,
E00958,Employee_958,2,Legal,Master,Senior,1295332,0,2024,2.34,2.38,3.36,0.83,23,2,0.06,0.93,32,0,0.88,0.4,0,0.71,3.75,0.58,0,1.0,0.78,0.82,0,False,False,0,,0,
E00959,Employee_959,7,Sales,Master,Mid,756189,0,2025,3.86,3.87,3.64,0.9,21,3,0.46,0.92,13,3,0.94,0.17,0,0.61,4.0,0.28,3,0.5,0.32,0.82,1,False,False,1,2025.0,15,
E00960,Employee_960,21,Sales,PhD,Mid,828137,1,2012,3.35,3.36,3.61,1.0,46,1,0.66,0.94,18,3,1.0,0.28,0,0.46,4.94,0.92,3,0.43,0.9,1.12,0,False,False,0,,0,
E00961,Employee_961,6,IT,PhD,Mid,1005683,2,2019,2.13,2.58,3.92,1.0,20,1,0.28,0.95,35,1,0.62,0.7,0,0.77,2.79,0.81,1,0.13,0.38,0.82,3,False,False,0,,0,
E00962,Employee_962,19,Legal,PhD,Mid,1049514,0,2020,2.43,3.15,3.28,0.85,34,3,0.47,0.99,2,2,0.82,0.46,0,0.84,3.33,0.43,5,0.91,0.73,0.95,1,False,False,0,,0,
E00963,Employee_963,14,Finance,Master,Mid,789623,1,2018,1.72,1.42,3.56,1.0,34,0,0.09,0.94,6,3,0.58,0.23,0,0.87,1.8,0.52,2,0.73,0.59,0.81,1,False,True,0,,0,
E00964,Employee_964,15,HR,Bachelor,Mid,1043564,2,2017,2.59,1.29,4.25,0.92,41,2,0.39,0.96,10,3,0.8,0.52,0,0.74,4.33,0.55,4,0.29,0.21,0.75,3,True,False,0,,0,
E00965,Employee_965,14,Finance,Master,Leadership,4822448,3,2018,3.7,2.49,4.28,1.0,31,2,0.47,0.82,13,0,0.68,0.69,0,0.91,3.94,0.26,4,0.91,0.64,1.15,0,False,False,0,,0,
E00966,Employee_966,1,Sales,Bachelor,Leadership,3012213,0,2025,3.32,3.06,2.18,1.0,49,1,0.31,0.93,3,2,0.73,0.16,0,0.83,2.81,0.45,3,0.97,0.36,1.04,0,False,False,0,,0,
E00967,Employee_967,23,IT,Diploma,Mid,1102750,0,2005,2.89,2.78,3.78,1.0,74,3,0.31,0.88,6,2,0.74,0.16,0,0.6,3.77,0.26,1,0.79,0.76,0.92,2,False,False,0,,0,
E00968,Employee_968,11,Finance,PhD,Mid,755545,1,2022,3.21,2.9,2.52,0.91,48,2,0.06,0.86,17,2,1.0,0.43,0,0.87,3.06,0.96,3,0.52,0.77,0.94,0,True,True,0,,0,
E00969,Employee_969,1,Sales,Bachelor,Entry,592827,0,2025,2.61,3.28,3.75,0.7,44,2,0.25,0.83,21,0,0.66,0.4,0,0.51,3.78,0.23,2,0.74,0.57,1.04,1,True,True,0,,0,
E00970,Employee_970,2,Finance,Master,Entry,488600,0,2023,2.98,3.47,3.05,1.0,5,0,0.1,0.91,32,0,0.76,0.61,0,0.92,5.0,0.75,1,0.87,0.85,0.95,1,False,False,0,,0,
E00971,Employee_971,19,Legal,Master,Entry,487673,0,2024,2.76,2.45,3.84,1.0,60,4,0.42,0.91,5,3,0.72,0.71,0,0.67,2.83,0.28,3,0.79,0.07,1.11,3,False,False,0,,0,
E00972,Employee_972,15,Operations,PhD,Senior,1072924,3,2022,3.95,2.58,4.54,1.0,65,2,0.2,1.0,35,1,0.52,0.65,0,0.73,3.0,0.55,2,1.0,0.46,0.76,3,False,False,1,2025.0,15,
E00973,Employee_973,19,Legal,Master,Manager,2185313,2,2020,5.0,3.94,3.16,1.0,48,2,0.59,0.91,1,2,0.71,0.85,0,0.99,2.29,0.63,4,0.51,0.76,1.3,2,False,False,1,2025.0,17,
E00974,Employee_974,5,Sales,Diploma,Entry,643644,0,2020,2.91,3.51,3.79,0.89,31,5,0.5,0.9,34,3,0.38,0.09,0,0.9,3.79,0.83,0,0.68,0.0,0.86,3,False,True,0,,0,
E00975,Employee_975,17,Finance,Diploma,Manager,2263642,3,2013,3.42,2.79,3.77,1.0,61,5,0.21,0.91,7,0,0.45,0.6,0,0.91,4.24,0.46,5,0.73,0.85,0.8,3,False,False,0,,0,
E00976,Employee_976,19,IT,PhD,Mid,1063304,3,2012,3.91,4.41,2.12,1.0,58,2,0.08,0.97,1,3,0.69,0.04,0,1.0,3.55,0.8,2,0.89,0.79,1.12,1,False,False,0,,0,
E00977,Employee_977,18,Operations,Master,Mid,839534,1,2020,4.9,4.33,4.15,1.0,27,3,0.16,0.98,16,0,0.17,0.41,0,0.73,3.26,0.74,2,0.82,0.23,0.92,0,False,False,0,,0,
E00978,Employee_978,17,IT,PhD,Entry,622584,3,2010,3.31,2.88,4.27,1.0,56,4,0.2,0.88,26,1,0.6,0.36,1,0.77,4.48,0.83,5,0.47,0.69,0.94,1,False,True,0,,0,
E00979,Employee_979,11,Legal,Master,Mid,997888,3,2022,3.31,2.75,3.1,1.0,50,1,0.17,0.98,53,2,0.83,0.3,0,0.53,3.74,0.73,3,0.94,0.55,1.33,2,False,False,0,,0,
E00980,Employee_980,7,HR,Master,Mid,928590,1,2018,3.05,3.74,3.37,1.0,11,2,0.33,0.98,6,1,0.61,0.25,0,0.72,3.85,0.4,2,0.56,0.83,1.25,0,False,False,1,2025.0,17,
E00981,Employee_981,14,Sales,Bachelor,Entry,363460,1,2012,1.97,1.56,3.17,1.0,41,1,0.56,0.8,4,1,0.24,0.28,0,0.71,3.3,1.0,2,0.42,0.68,0.89,1,True,True,0,,0,
E00982,Employee_982,6,HR,Master,Entry,646281,1,2020,2.64,2.4,4.09,0.97,7,2,0.14,0.84,66,1,0.63,0.22,0,0.75,2.23,0.57,0,0.32,1.0,0.76,0,False,False,0,,0,
E00983,Employee_983,8,HR,PhD,Entry,606552,0,2024,3.07,2.72,3.34,1.0,30,3,0.09,1.0,8,0,0.7,0.2,0,0.7,3.35,0.33,4,0.77,0.71,1.19,0,False,True,0,,0,
E00984,Employee_984,22,IT,PhD,Mid,911544,2,2022,2.62,3.15,2.82,0.98,34,5,0.19,0.99,8,3,0.85,0.23,0,0.74,3.97,0.45,1,0.37,1.0,1.16,1,False,False,0,,0,
E00985,Employee_985,0,Finance,Diploma,Mid,911241,0,2025,3.01,3.04,3.67,0.99,18,2,0.4,0.96,1,2,0.39,0.29,0,0.67,4.48,0.76,5,0.75,0.85,0.95,2,False,True,0,,0,
E00986,Employee_986,5,IT,Diploma,Mid,966136,0,2024,1.85,1.64,4.14,0.92,19,2,0.35,0.93,43,3,0.31,0.02,0,0.77,4.36,0.63,0,1.0,0.31,0.77,1,False,True,0,,0,
E00987,Employee_987,20,Finance,Bachelor,Entry,621663,2,2013,3.53,4.25,3.91,1.0,12,6,0.26,0.93,24,0,1.0,0.57,0,0.91,3.35,0.35,5,0.5,0.57,1.16,0,False,True,0,,0,
E00988,Employee_988,9,Finance,Diploma,Leadership,1934367,3,2020,4.6,5.0,4.05,1.0,41,2,0.15,0.86,63,3,0.65,0.28,0,0.78,3.48,0.59,4,0.5,1.0,1.1,2,False,False,0,,0,
E00989,Employee_989,4,Sales,PhD,Mid,1117038,0,2024,4.66,2.91,4.36,0.92,50,3,0.53,1.0,0,0,0.85,0.97,0,0.6,4.63,0.77,1,0.84,0.4,1.32,3,True,False,0,,0,
E00990,Employee_990,0,Sales,PhD,Manager,2002185,0,2025,2.51,2.44,3.87,0.96,33,0,0.58,0.87,8,1,0.46,0.41,0,0.74,4.86,0.26,1,0.77,0.74,1.19,2,False,False,1,2025.0,16,
E00991,Employee_991,9,Legal,Diploma,Senior,1256755,0,2024,3.25,3.9,3.56,1.0,52,0,0.06,0.92,55,1,0.87,0.54,0,0.66,2.65,0.67,1,0.58,0.91,1.1,2,False,False,0,,0,
E00992,Employee_992,3,Legal,Bachelor,Entry,548528,0,2024,2.37,3.25,4.21,0.73,20,2,0.71,0.93,15,0,0.96,0.46,0,0.59,3.66,0.75,3,0.4,0.53,1.16,0,False,False,0,,0,
E00993,Employee_993,8,Operations,Master,Senior,1574793,1,2020,3.6,4.87,4.54,0.93,3,1,0.47,0.89,32,3,0.72,0.57,0,0.76,3.84,0.7,5,0.62,0.33,1.28,3,True,False,0,,0,
E00994,Employee_994,5,Finance,Diploma,Mid,799806,0,2024,3.13,4.07,3.16,1.0,40,4,0.31,0.99,23,1,0.96,0.33,1,0.92,4.55,0.66,2,0.59,0.75,0.77,2,False,False,0,,0,
E00995,Employee_995,10,Legal,PhD,Manager,1719865,2,2025,2.81,3.67,3.46,1.0,37,2,0.32,0.92,38,1,1.0,0.46,0,0.94,3.35,0.77,0,0.15,0.75,1.12,2,False,False,0,,0,
